    0.105173927545547485E+03   -0.141770511865615845E+01    0.440288406622901946E-01   -0.163105130195617676E+00    0.278163546323776245E+01   -0.282217615842819214E+01   -0.298775982856750488E+01    0.367266893219947821E+00   -0.551867840364142921E+03   -0.485202009141426682E+01    1
    0.110382378101348877E+03    0.259562969207763672E+00    0.715903391182293736E-01    0.296328663825988770E+01    0.299738699197769165E+01   -0.238405734300613403E+01   -0.205044615268707275E+01    0.759610772609710660E-01   -0.483918420228708214E+03   -0.485983259141427482E+01    1
    0.175992089509963989E+03   -0.102343595027923584E+01    0.694987287450983121E-01    0.115635752677917480E+00    0.278883635997772217E+01   -0.288144940137863159E+01   -0.249053782224655151E+01    0.454155698776245106E-01   -0.459566864643919189E+03   -0.486764509141427837E+01    1
    0.179633629322052002E+03   -0.197950309514999390E+01    0.110577563863047512E+00    0.242225074768066406E+01    0.238204926252365112E+01   -0.292743855714797974E+01   -0.208387988805770874E+01    0.109761310744285592E+00   -0.435598462829113714E+03   -0.487545759141427837E+01    1
    0.125370430946350098E+03    0.357845187187194824E+00    0.841549813804555319E-01    0.178173422813415527E+01    0.290973544120788574E+01   -0.257849246263504028E+01   -0.283426684141159058E+01    0.572208053827285776E-01   -0.435201372550789529E+03   -0.488327009141427215E+01    1
    0.196746128797531128E+03   -0.101669269800186157E+01    0.173883751596269065E+00   -0.189234459400177002E+01    0.281856989860534668E+01   -0.212767124176025391E+01   -0.252241712808609009E+01    0.554605811905860890E+00   -0.412740506333737699E+03   -0.489108259141427038E+01    1
    0.158373916149139404E+03   -0.802284955978393555E+00    0.139233158973439269E+00    0.189878940582275391E+01    0.280918258428573608E+01   -0.227036654949188232E+01   -0.163016635179519653E+01    0.259457319545745857E+00   -0.399183291290536204E+03   -0.489889509141427659E+01    1
    0.158338731527328491E+03   -0.177906054258346558E+01    0.843618056125950422E-01    0.155796539783477783E+01    0.276883500814437866E+01   -0.233656847476959229E+01   -0.396076798439025879E+00    0.152168313717842119E+00   -0.391664206272517049E+03   -0.490670759141427038E+01    1
    0.175338935852050781E+03   -0.169725441932678223E+01    0.423341277899863255E-01   -0.117219293117523193E+01    0.283198982477188110E+01   -0.222350817918777466E+01   -0.263490647077560425E+01    0.301596942114830013E+00   -0.391408295885949485E+03   -0.491452009141427393E+01    1
    0.183233010768890381E+03    0.572749853134155273E+00    0.179075986403740478E+00   -0.133352851867675781E+01    0.253111231327056885E+01   -0.287748348712921143E+01   -0.205041503906250000E+01    0.275311336469650281E+00   -0.373250139974207059E+03   -0.492233259141426949E+01    1
    0.193030446767807007E+03    0.862719893455505371E+00    0.157535483556053318E+00    0.613344669342041016E+00    0.288364720344543457E+01   -0.251184421777725220E+01   -0.280389940738677979E+01    0.505408329248428378E+00   -0.368562315896200516E+03   -0.493014509141426949E+01    1
    0.149518072605133057E+03   -0.112515854835510254E+01    0.163797430869375149E+00    0.104310250282287598E+01    0.293301928043365479E+01   -0.204040521383285522E+01   -0.267673569917678833E+01    0.479496141815185573E+00   -0.365556339760288665E+03   -0.493795759141427482E+01    1
    0.156024223566055298E+03   -0.126564264297485352E+00    0.514406045331684894E-01    0.775634765625000000E+00    0.296092933416366577E+01   -0.215978068113327026E+01   -0.210534203052520752E+01    0.160678871297836312E+00   -0.345600305482836802E+03   -0.494577009141427482E+01    1
    0.133314085006713867E+03   -0.137780886888504028E+01    0.143280601647522265E+00    0.257494783401489258E+01    0.242873096466064453E+01   -0.273339915275573730E+01   -0.132882374525070190E+01    0.468594991207122794E-01   -0.345161298937646620E+03   -0.495358259141427215E+01    1
    0.173241871595382690E+03   -0.373421370983123779E+00    0.139074476221877935E+00    0.173569321632385254E+01    0.240200263261795044E+01   -0.287191736698150635E+01   -0.273907274007797241E+01    0.165004893136024483E+00   -0.339299127208529967E+03   -0.496139509141427393E+01    1
    0.162046974897384644E+03   -0.182689756155014038E+01    0.743686306072374043E-01   -0.816831350326538086E+00    0.275698894262313843E+01   -0.294317150115966797E+01   -0.947889268398284912E+00    0.354429665565490701E-01   -0.332361374081166673E+03   -0.496920759141427215E+01    1
    0.176033020019531250E+03    0.180451214313507080E+00    0.149851857809204458E+00   -0.294730782508850098E+01    0.254575210809707642E+01   -0.280348438024520874E+01   -0.849470436573028564E+00    0.403868257999420166E+00   -0.312660125245275765E+03   -0.497702009141426860E+01    1
    0.108923906087875366E+03   -0.177268475294113159E+01    0.624412918817947651E-01   -0.610367774963378906E+00    0.236283022165298462E+01   -0.290549093484878540E+01   -0.236208933591842651E+01    0.479319821548461922E+00   -0.305055344262558094E+03   -0.498483259141426771E+01    1
    0.198415291309356689E+03   -0.167247366905212402E+01    0.176131234157991645E+00    0.128156054019927979E+01    0.228923594951629639E+01   -0.285428023338317871E+01   -0.268688821792602539E+01    0.126948340272903443E+00   -0.302655262941991111E+03   -0.499264509141426949E+01    1
    0.131511384248733521E+03    0.452427387237548828E+00    0.380646370633969319E-01    0.204622256755828857E+01    0.243383699655532837E+01   -0.236207771301269531E+01   -0.207622557878494263E+01    0.504162657952308635E+00   -0.286367164195383680E+03   -0.500045759141427038E+01    1
    0.185915142297744751E+03   -0.699851036071777344E+00    0.170689477744270651E+00    0.124568402767181396E+01    0.227040708065032959E+01   -0.288394117355346680E+01   -0.182399260997772217E+01    0.291051912045478811E+00   -0.283561946384157693E+03   -0.500827009141427038E+01    1
    0.120957154035568237E+03   -0.155356955528259277E+01    0.499582638578832325E-01    0.159867525100708008E+00    0.257558912038803101E+01   -0.254448956251144409E+01   -0.167088782787322998E+01    0.140085906028747570E+00   -0.276433787563703390E+03   -0.501608259141426771E+01    1
    0.152009332180023193E+03    0.181063294410705566E+00    0.795078009050236290E-01   -0.618424415588378906E-01    0.281857615709304810E+01   -0.276100963354110718E+01   -0.621022760868072510E+00    0.426650351285934454E-01   -0.269461403435962723E+03   -0.502389509141427126E+01    1
    0.139326268434524536E+03    0.632042586803436279E+00    0.161579457608916649E+00   -0.264086580276489258E+01    0.203780305385589600E+01   -0.217504870891571045E+01   -0.103777956962585449E+01    0.301624372744560276E+00   -0.257783775617409560E+03   -0.503170759141427926E+01    1
    0.150773680210113525E+03    0.777775228023529053E+00    0.616751934315461423E-01    0.220072817802429199E+01    0.285427105426788330E+01   -0.192451214790344238E+01   -0.116746795177459717E+01    0.368354463100433391E-01   -0.242534825680308842E+03   -0.503952009141427748E+01    1
    0.126340222358703613E+03   -0.101917552947998047E+01    0.173995154244876715E+00    0.199371743202209473E+01    0.244779616594314575E+01   -0.213499635457992554E+01   -0.629139840602874756E+00    0.417841468548774742E+00   -0.242458291344068044E+03   -0.504733259141427748E+01    1
    0.181683886051177979E+03   -0.128495150804519653E+01    0.121186336400507133E+00    0.209388649463653564E+01    0.252225035429000854E+01   -0.159394866228103638E+01   -0.265536063909530640E+01    0.264885445404052733E+00   -0.242432885411502326E+03   -0.505514509141427215E+01    1
    0.195929157733917236E+03    0.575102686882019043E+00    0.600308063252821336E-01    0.702171206474304199E+00    0.252440261840820312E+01   -0.218091773986816406E+01   -0.187438327074050903E+01    0.456375566840171831E+00   -0.232784333869057832E+03   -0.506295759141426593E+01    1
    0.191071015596389771E+03    0.739494740962982178E+00    0.999538282188143917E-01   -0.575210452079772949E+00    0.290856891870498657E+01   -0.235392898321151733E+01   -0.248598468303680420E+01    0.195786802053451552E-01   -0.231314515929948413E+03   -0.507077009141427304E+01    1
    0.199455386400222778E+03    0.550628602504730225E+00    0.174786736887752758E+00   -0.272810912132263184E+01    0.203869712352752686E+01   -0.184663653373718262E+00   -0.265115064382553101E+01    0.332093490600585961E-01   -0.228559630682863769E+03   -0.507858259141427304E+01    1
    0.137533903121948242E+03   -0.144727772474288940E+01    0.193740665809103291E+00    0.151792144775390625E+01    0.228433626890182495E+01   -0.237733966112136841E+01   -0.147651958465576172E+01    0.370177235269546545E+00   -0.227179539569751370E+03   -0.508639509141426860E+01    1
    0.148283511400222778E+03    0.529459714889526367E+00    0.185672122307146081E+00   -0.230939161777496338E+01    0.293394798040390015E+01   -0.558507084846496582E+00   -0.287426412105560303E+01    0.458112737703323392E+00   -0.226340037605182431E+03   -0.509420759141426771E+01    1
    0.130515545606613159E+03   -0.161502933502197266E+01    0.162617725827423593E+00    0.265032398700714111E+01    0.287899935245513916E+01   -0.118692076206207275E+01   -0.240530902147293091E+01    0.477739899158477824E-01   -0.221275830768411112E+03   -0.510202009141427126E+01    1
    0.198190802335739136E+03    0.415662527084350586E-01    0.174026979111193719E+00    0.673363566398620605E+00    0.248727029561996460E+01   -0.242505043745040894E+01   -0.120719414949417114E+01    0.370047690367698690E+00   -0.219526043289120537E+03   -0.510983259141427748E+01    1
    0.103918331861495972E+03   -0.944782495498657227E+00    0.133291154683608970E+00    0.171190023422241211E+00    0.227599978446960449E+01   -0.283267450332641602E+01   -0.702118813991546631E+00    0.553575662112236078E+00   -0.213274339039265044E+03   -0.511764509141427038E+01    1
    0.143829703330993652E+03   -0.432872712612152100E+00    0.162967012381564691E+00   -0.812646746635437012E+00    0.266345727443695068E+01   -0.250019913911819458E+01   -0.182782244682312012E+01    0.301105135488510145E+00   -0.208074386873083768E+03   -0.512545759141426505E+01    1
    0.124553328752517700E+03   -0.106234103441238403E+01    0.796717162722791195E-01    0.138036847114562988E+01    0.208023756742477417E+01   -0.210574847459793091E+01   -0.172890543937683105E+00    0.564625395298004151E+00   -0.207862710177679816E+03   -0.513327009141426593E+01    1
    0.191229110956192017E+03   -0.194584155082702637E+01    0.106127122917856601E+00   -0.368282318115234375E+00    0.216389858722686768E+01   -0.270956397056579590E+01   -0.172820216417312622E+01    0.287232538032531737E+00   -0.206820627117572144E+03   -0.514108259141427038E+01    1
    0.128633427619934082E+03   -0.188098609447479248E+00    0.172221327554794607E+00    0.200529992580413818E+01    0.209703058004379272E+01   -0.236927139759063721E+01   -0.207957065105438232E+01    0.451982401371002207E+00   -0.204908218378844992E+03   -0.514889509141427304E+01    1
    0.185446566343307495E+03   -0.166233491897583008E+01    0.865612729182298341E-01    0.286718702316284180E+01    0.221216171979904175E+01   -0.141875678300857544E+01   -0.162487292289733887E+01    0.405239243602752708E+00   -0.202875109978194189E+03   -0.515670759141427038E+01    1
    0.162879174947738647E+03   -0.109389257431030273E+01    0.141714175175417900E+00   -0.979057788848876953E+00    0.201576733589172363E+01   -0.253673386573791504E+01   -0.952995121479034424E+00    0.436587983965873727E+00   -0.202264486819052138E+03   -0.516452009141426771E+01    1
    0.101332885026931763E+03   -0.190142560005187988E+01    0.188922676701330644E+00   -0.273688888549804688E+01    0.256428515911102295E+01   -0.204772067070007324E+01   -0.679227769374847412E+00    0.523895277214050270E+00   -0.198781211359066816E+03   -0.517233259141426593E+01    1
    0.111018359661102295E+03    0.726521253585815430E+00    0.131303861487520029E-01   -0.106966674327850342E+01    0.258695209026336670E+01   -0.269231057167053223E+01   -0.229325616359710693E+01    0.327693331003189106E-01   -0.195587258210301343E+03   -0.518014509141426593E+01    1
    0.134467983245849609E+03   -0.156185668706893921E+01    0.113765731978734963E+00    0.887801527976989746E+00    0.240414446592330933E+01   -0.200384777784347534E+01   -0.205902636051177979E+01    0.294348807621002184E+00   -0.194632835748625894E+03   -0.518795759141426949E+01    1
    0.111962431669235229E+03   -0.119657182693481445E+01    0.148492142138458322E+00    0.812386393547058105E+00    0.207543534040451050E+01   -0.268415594100952148E+01   -0.165163081884384155E+01    0.346529030084610001E+00   -0.193643892278458452E+03   -0.519577009141427038E+01    1
    0.161328816413879395E+03    0.254334986209869385E+00    0.116464145504280928E+00    0.294788897037506104E+01    0.234066313505172729E+01   -0.189367890357971191E+01   -0.260662275552749634E+01    0.109906720376014719E+00   -0.190893790096252047E+03   -0.520358259141426593E+01    1
