    0.172153596580028534E+03   -0.155356955528259277E+01   -0.435067772865295410E+01    0.301451361894607528E+00   -0.178041060537949249E+03   -0.485202009141426682E+01    1
    0.215450592339038849E+03   -0.187191736698150635E+01   -0.413024246692657471E+01    0.165004893136024483E+00   -0.167557916565665181E+03   -0.485983259141427482E+01    1
    0.180468954145908356E+03    0.490760803222656250E-01   -0.388320147991180420E+01    0.187134758377075189E+00   -0.157116396690187571E+03   -0.486764509141427837E+01    1
    0.294512605667114258E+03   -0.169725441932678223E+01   -0.453371405601501465E+01    0.174372794365882877E+00   -0.150847550518631266E+03   -0.487545759141427837E+01    1
    0.127392289042472839E+03    0.623948037624359131E+00   -0.267389774322509766E+01    0.757583840131759723E-01   -0.147946310466239339E+03   -0.488327009141427215E+01    1
    0.316646207869052887E+03   -0.547633171081542969E-01   -0.489956915378570557E+01    0.183913228797912609E+00   -0.147222481348053549E+03   -0.489108259141427038E+01    1
    0.270144455134868622E+03   -0.745544433593750000E-01   -0.472800970077514648E+01    0.286724320793151854E+00   -0.140299233005615207E+03   -0.489889509141427659E+01    1
    0.163520477712154388E+03    0.351837217807769775E+00   -0.426153063774108887E+01    0.496765906763076803E+00   -0.135012854090266472E+03   -0.490670759141427038E+01    1
    0.195900614559650421E+03    0.452427387237548828E+00   -0.462301254272460938E+01    0.481409632945060728E+00   -0.133141407539978474E+03   -0.491452009141427393E+01    1
    0.224864582717418671E+03    0.823709845542907715E+00   -0.409127712249755859E+01    0.183305114936828606E+00   -0.132387190454475558E+03   -0.492233259141426949E+01    1
    0.197904264926910400E+03   -0.100372135639190674E+00   -0.338347852230072021E+01    0.224641948056221008E+00   -0.124408186856501928E+03   -0.493014509141426949E+01    1
    0.186489748954772949E+03   -0.139641284942626953E+00   -0.283049464225769043E+01    0.103895795989036560E+00   -0.123611540917580157E+03   -0.493795759141427482E+01    1
    0.263162410259246826E+03    0.279692411422729492E-01   -0.370931267738342285E+01    0.145159241938591005E+00   -0.120570439452091549E+03   -0.494577009141427482E+01    1
    0.264377236366271973E+03   -0.758976221084594727E+00   -0.365611135959625244E+01    0.168376950001716624E+00   -0.120037337786548434E+03   -0.495358259141427215E+01    1
    0.345768144726753235E+03   -0.267052650451660156E+00   -0.383772790431976318E+01    0.494834230899810837E-01   -0.117002204313636497E+03   -0.496139509141427393E+01    1
    0.302488180994987488E+03   -0.188144940137863159E+01   -0.330179274082183838E+01    0.454155698776245106E-01   -0.116743786899044295E+03   -0.496920759141427215E+01    1
    0.259889176487922668E+03    0.242750167846679688E+00   -0.310835540294647217E+01    0.237674124240875272E-02   -0.115763549708490416E+03   -0.497702009141426860E+01    1
    0.213370861113071442E+03    0.348511993885040283E+00   -0.321447193622589111E+01    0.174252870655059816E+00   -0.113423987205920355E+03   -0.498483259141426771E+01    1
    0.148360350728034973E+03    0.259562969207763672E+00   -0.366691052913665771E+01    0.568897545289993256E+00   -0.111668133492404820E+03   -0.499264509141426949E+01    1
    0.317829625308513641E+03   -0.157334208488464355E-01   -0.374810934066772461E+01    0.103311359810829173E+00   -0.111289222434276596E+03   -0.500045759141427038E+01    1
    0.188436120748519897E+03   -0.130969166755676270E+01   -0.273754894733428955E+01    0.228670156502723709E+00   -0.109029579808842414E+03   -0.500827009141427038E+01    1
    0.140910877287387848E+03   -0.477226257324218750E+00   -0.173133969306945801E+01    0.100754067707061773E+00   -0.108948170830280219E+03   -0.501608259141426771E+01    1
    0.272373732924461365E+03   -0.105665349960327148E+01   -0.406279981136322021E+01    0.367819156408309922E+00   -0.107459284685328853E+03   -0.502389509141427126E+01    1
    0.257064220309257507E+03   -0.169231057167053223E+01   -0.264418721199035645E+01    0.327693331003189106E-01   -0.106884288747930697E+03   -0.503170759141427926E+01    1
    0.141609632968902588E+03   -0.986450254917144775E+00   -0.140717446804046631E+01    0.394639420509338423E-01   -0.106850203449037053E+03   -0.503952009141427748E+01    1
    0.327308873832225800E+03   -0.195897936820983887E+00   -0.319956243038177490E+01    0.984223959445953457E-02   -0.102375549105676413E+03   -0.504733259141427748E+01    1
    0.274512647092342377E+03    0.628530323505401611E+00   -0.393319606781005859E+01    0.266973550915718061E+00   -0.100830696604604810E+03   -0.505514509141427215E+01    1
    0.282609806954860687E+03    0.441906332969665527E+00   -0.304324924945831299E+01    0.312344801902771016E-01   -0.100097296621658501E+03   -0.506295759141426593E+01    1
    0.220696362853050232E+03    0.948727607727050781E+00   -0.449605584144592285E+01    0.547711239123344407E+00   -0.995466447689425422E+02   -0.507077009141427304E+01    1
    0.295982201397418976E+03   -0.102343595027923584E+01   -0.374363780021667480E+01    0.297231650805473313E+00   -0.981452744778045201E+02   -0.507858259141427304E+01    1
    0.275330613553524017E+03    0.840737044811248779E+00   -0.459367632865905762E+01    0.459830325007438701E+00   -0.965548246887629205E+02   -0.508639509141426860E+01    1
    0.242020997405052185E+03    0.181063294410705566E+00   -0.335590600967407227E+01    0.280300231075286899E+00   -0.956013888461009174E+02   -0.509420759141426771E+01    1
    0.312197710573673248E+03   -0.122350817918777466E+01   -0.378302156925201416E+01    0.301596942114830013E+00   -0.951462308518621285E+02   -0.510202009141427126E+01    1
    0.294781228899955750E+03   -0.776798427104949951E+00   -0.272966206073760986E+01    0.353769829273223868E-01   -0.943482539670234530E+02   -0.510983259141427748E+01    1
    0.322774854302406311E+03   -0.186920762062072754E+00   -0.301769673824310303E+01    0.477739899158477824E-01   -0.922957777796640784E+02   -0.511764509141427038E+01    1
    0.209587511420249939E+03   -0.583336949348449707E-01   -0.235492467880249023E+01    0.142331874132156366E+00   -0.917209415466502094E+02   -0.512545759141426505E+01    1
    0.210961084067821503E+03   -0.192743855714797974E+01   -0.194626629352569580E+01    0.109761310744285592E+00   -0.897735105080322455E+02   -0.513327009141426593E+01    1
    0.252018448710441589E+03    0.364786386489868164E-02   -0.406003057956695557E+01    0.529146843981742832E+00   -0.884030128703261227E+02   -0.514108259141427038E+01    1
    0.323820620775222778E+03   -0.151184421777725220E+01   -0.434633135795593262E+01    0.505408329248428378E+00   -0.879944679680892250E+02   -0.514889509141427304E+01    1
    0.166688635945320129E+03    0.351289868354797363E+00   -0.215037465095520020E+01    0.264398074078559864E+00   -0.847712535423401619E+02   -0.515670759141427038E+01    1
    0.173101489245891571E+03   -0.154396545886993408E+01   -0.116417348384857178E+01    0.481771587610244773E-01   -0.839143995372833160E+02   -0.516452009141426771E+01    1
    0.224754357337951660E+03   -0.183825796842575073E+01   -0.325003981590270996E+01    0.486457789993286149E+00   -0.836962564619549596E+02   -0.517233259141426593E+01    1
    0.169677166640758514E+03   -0.165610986948013306E+01   -0.167072236537933350E+01    0.227618921971321109E+00   -0.824323278788660900E+02   -0.518014509141426593E+01    1
